gene_id,module,module_color,gene_name
ENSG00000172673,6,#8197f4,THEMIS
ENSG00000122691,0,#cccccc,TWIST1
ENSG00000276710,0,#cccccc,CSPG4P10
ENSG00000196628,7,#f45deb,TCF4
ENSG00000177732,0,#cccccc,SOX12
ENSG00000186567,0,#cccccc,CEACAM19
ENSG00000140526,0,#cccccc,ABHD2
ENSG00000276850,0,#cccccc,AC245041.2
ENSG00000123975,7,#f45deb,CKS2
ENSG00000088881,0,#cccccc,EBF4
ENSG00000274173,0,#cccccc,AL035661.1
ENSG00000235174,0,#cccccc,RPL39P3
ENSG00000204323,0,#cccccc,SMIM5
ENSG00000134871,5,#37aabb,COL4A2
ENSG00000185522,0,#cccccc,LMNTD2
ENSG00000146374,0,#cccccc,RSPO3
ENSG00000015413,0,#cccccc,DPEP1
ENSG00000175267,7,#f45deb,VWA3A
ENSG00000110628,0,#cccccc,SLC22A18
ENSG00000178562,6,#8197f4,CD28
ENSG00000104419,0,#cccccc,NDRG1
ENSG00000111199,0,#cccccc,TRPV4
ENSG00000162639,0,#cccccc,HENMT1
ENSG00000239998,0,#cccccc,LILRA2
ENSG00000069667,7,#f45deb,RORA
ENSG00000007908,7,#f45deb,SELE
ENSG00000067606,0,#cccccc,PRKCZ
ENSG00000164867,0,#cccccc,NOS3
ENSG00000124191,6,#8197f4,TOX2
ENSG00000261326,0,#cccccc,LINC01355
ENSG00000100079,6,#8197f4,LGALS2
ENSG00000247095,0,#cccccc,MIR210HG
ENSG00000137198,0,#cccccc,GMPR
ENSG00000164181,0,#cccccc,ELOVL7
ENSG00000176641,7,#f45deb,RNF152
ENSG00000109794,0,#cccccc,FAM149A
ENSG00000287778,0,#cccccc,AC006230.1
ENSG00000234741,0,#cccccc,GAS5
ENSG00000105427,0,#cccccc,CNFN
ENSG00000104918,7,#f45deb,RETN
ENSG00000171811,7,#f45deb,CFAP46
ENSG00000110876,6,#8197f4,SELPLG
ENSG00000110436,0,#cccccc,SLC1A2
ENSG00000103260,0,#cccccc,METRN
ENSG00000168675,6,#8197f4,LDLRAD4
ENSG00000175294,0,#cccccc,CATSPER1
ENSG00000177788,0,#cccccc,AL162595.1
ENSG00000189159,7,#f45deb,JPT1
ENSG00000140853,0,#cccccc,NLRC5
ENSG00000275410,0,#cccccc,HNF1B
ENSG00000106178,6,#8197f4,CCL24
ENSG00000139572,0,#cccccc,GPR84
ENSG00000155307,6,#8197f4,SAMSN1
ENSG00000265972,7,#f45deb,TXNIP
ENSG00000234745,6,#8197f4,HLA-B
ENSG00000147614,6,#8197f4,ATP6V0D2
ENSG00000185015,0,#cccccc,CA13
ENSG00000183044,0,#cccccc,ABAT
ENSG00000153071,6,#8197f4,DAB2
ENSG00000251664,7,#f45deb,PCDHA12
ENSG00000086619,0,#cccccc,ERO1B
ENSG00000110077,6,#8197f4,MS4A6A
ENSG00000283646,0,#cccccc,LINC02009
ENSG00000079819,6,#8197f4,EPB41L2
ENSG00000169554,6,#8197f4,ZEB2
ENSG00000169071,0,#cccccc,ROR2
ENSG00000173852,0,#cccccc,DPY19L1
ENSG00000082196,0,#cccccc,C1QTNF3
ENSG00000130413,0,#cccccc,STK33
ENSG00000152642,0,#cccccc,GPD1L
ENSG00000176387,0,#cccccc,HSD11B2
ENSG00000135636,6,#8197f4,DYSF
ENSG00000187653,0,#cccccc,TMSB4XP8
ENSG00000095539,0,#cccccc,SEMA4G
ENSG00000021300,0,#cccccc,PLEKHB1
ENSG00000137628,0,#cccccc,DDX60
ENSG00000250056,0,#cccccc,LINC01018
ENSG00000072818,6,#8197f4,ACAP1
ENSG00000163689,0,#cccccc,CFAP20DC
ENSG00000118503,6,#8197f4,TNFAIP3
ENSG00000130702,0,#cccccc,LAMA5
ENSG00000171847,0,#cccccc,FAM90A1
ENSG00000169122,7,#f45deb,FAM110B
ENSG00000110455,0,#cccccc,ACCS
ENSG00000136514,0,#cccccc,RTP4
ENSG00000204131,7,#f45deb,NHSL2
ENSG00000145247,7,#f45deb,OCIAD2
ENSG00000204531,0,#cccccc,POU5F1
ENSG00000254521,0,#cccccc,SIGLEC12
ENSG00000138685,7,#f45deb,FGF2
ENSG00000251138,0,#cccccc,LINC02882
ENSG00000003249,7,#f45deb,DBNDD1
ENSG00000260997,0,#cccccc,AC004847.1
ENSG00000265107,7,#f45deb,GJA5
ENSG00000157557,0,#cccccc,ETS2
ENSG00000143119,6,#8197f4,CD53
ENSG00000167077,2,#c69432,MEI1
ENSG00000164078,0,#cccccc,MST1R
ENSG00000010610,6,#8197f4,CD4
ENSG00000069493,0,#cccccc,CLEC2D
ENSG00000244067,0,#cccccc,GSTA2
ENSG00000180902,0,#cccccc,D2HGDH
ENSG00000147454,0,#cccccc,SLC25A37
ENSG00000247134,0,#cccccc,AC090204.1
ENSG00000164116,7,#f45deb,GUCY1A1
ENSG00000128274,0,#cccccc,A4GALT
ENSG00000255248,0,#cccccc,MIR100HG
ENSG00000109265,0,#cccccc,CRACD
ENSG00000175489,6,#8197f4,LRRC25
ENSG00000259772,0,#cccccc,AC012236.1
ENSG00000179776,7,#f45deb,CDH5
ENSG00000026025,6,#8197f4,VIM
ENSG00000234456,7,#f45deb,MAGI2-AS3
ENSG00000088386,0,#cccccc,SLC15A1
ENSG00000090659,6,#8197f4,CD209
ENSG00000099860,7,#f45deb,GADD45B
ENSG00000226453,0,#cccccc,LINC02542
ENSG00000103710,7,#f45deb,RASL12
ENSG00000178860,0,#cccccc,MSC
ENSG00000164761,0,#cccccc,TNFRSF11B
ENSG00000082512,0,#cccccc,TRAF5
ENSG00000111319,0,#cccccc,SCNN1A
ENSG00000149451,7,#f45deb,ADAM33
ENSG00000165617,0,#cccccc,DACT1
ENSG00000153885,0,#cccccc,KCTD15
ENSG00000124216,0,#cccccc,SNAI1
ENSG00000175471,0,#cccccc,MCTP1
ENSG00000013619,0,#cccccc,MAMLD1
ENSG00000182162,6,#8197f4,P2RY8
ENSG00000126217,0,#cccccc,MCF2L
ENSG00000117152,0,#cccccc,RGS4
ENSG00000160712,7,#f45deb,IL6R
ENSG00000162894,6,#8197f4,FCMR
ENSG00000115507,7,#f45deb,OTX1
ENSG00000173207,7,#f45deb,CKS1B
ENSG00000091073,0,#cccccc,DTX2
ENSG00000135472,0,#cccccc,FAIM2
ENSG00000168496,7,#f45deb,FEN1
ENSG00000112290,0,#cccccc,WASF1
ENSG00000172935,5,#37aabb,MRGPRF
ENSG00000185436,0,#cccccc,IFNLR1
ENSG00000116852,0,#cccccc,KIF21B
ENSG00000261040,0,#cccccc,WFDC21P
ENSG00000106780,0,#cccccc,MEGF9
ENSG00000019549,0,#cccccc,SNAI2
ENSG00000244482,6,#8197f4,LILRA6
ENSG00000141655,0,#cccccc,TNFRSF11A
ENSG00000049130,0,#cccccc,KITLG
ENSG00000224383,7,#f45deb,PRR29
ENSG00000052795,0,#cccccc,FNIP2
ENSG00000187961,0,#cccccc,KLHL17
ENSG00000167261,6,#8197f4,DPEP2
ENSG00000129993,7,#f45deb,CBFA2T3
ENSG00000138182,7,#f45deb,KIF20B
ENSG00000136928,0,#cccccc,GABBR2
ENSG00000183347,0,#cccccc,GBP6
ENSG00000062282,0,#cccccc,DGAT2
ENSG00000114805,0,#cccccc,PLCH1
ENSG00000122679,7,#f45deb,RAMP3
ENSG00000233476,0,#cccccc,EEF1A1P6
ENSG00000122224,6,#8197f4,LY9
ENSG00000204397,6,#8197f4,CARD16
ENSG00000184916,0,#cccccc,JAG2
ENSG00000162631,7,#f45deb,NTNG1
ENSG00000075340,0,#cccccc,ADD2
ENSG00000187240,7,#f45deb,DYNC2H1
ENSG00000137642,0,#cccccc,SORL1
ENSG00000243753,6,#8197f4,HLA-L
ENSG00000261115,0,#cccccc,TMEM178B
ENSG00000105655,0,#cccccc,ISYNA1
ENSG00000077157,7,#f45deb,PPP1R12B
ENSG00000138346,7,#f45deb,DNA2
ENSG00000215386,7,#f45deb,MIR99AHG
ENSG00000171617,0,#cccccc,ENC1
ENSG00000127084,6,#8197f4,FGD3
ENSG00000149294,0,#cccccc,NCAM1
ENSG00000167552,0,#cccccc,TUBA1A
ENSG00000206337,6,#8197f4,HCP5
ENSG00000147526,7,#f45deb,TACC1
ENSG00000165490,7,#f45deb,DDIAS
ENSG00000136379,0,#cccccc,ABHD17C
ENSG00000112981,7,#f45deb,NME5
ENSG00000187193,0,#cccccc,MT1X
ENSG00000135373,0,#cccccc,EHF
ENSG00000188227,0,#cccccc,ZNF793
ENSG00000177335,0,#cccccc,C8orf31
ENSG00000155974,0,#cccccc,GRIP1
ENSG00000183048,7,#f45deb,SLC25A10
ENSG00000105366,6,#8197f4,SIGLEC8
ENSG00000165959,0,#cccccc,CLMN
ENSG00000143867,7,#f45deb,OSR1
ENSG00000182568,7,#f45deb,SATB1
ENSG00000135426,6,#8197f4,TESPA1
ENSG00000100307,7,#f45deb,CBX7
ENSG00000092421,7,#f45deb,SEMA6A
ENSG00000185477,0,#cccccc,GPRIN3
ENSG00000180921,0,#cccccc,FAM83H
ENSG00000226887,0,#cccccc,ERVMER34-1
ENSG00000171992,7,#f45deb,SYNPO
ENSG00000253304,0,#cccccc,TMEM200B
ENSG00000074590,0,#cccccc,NUAK1
ENSG00000077782,0,#cccccc,FGFR1
ENSG00000064763,0,#cccccc,FAR2
ENSG00000118257,0,#cccccc,NRP2
ENSG00000007264,6,#8197f4,MATK
ENSG00000179909,0,#cccccc,ZNF154
ENSG00000182578,6,#8197f4,CSF1R
ENSG00000145864,0,#cccccc,GABRB2
ENSG00000232040,0,#cccccc,ZBED9
ENSG00000102524,6,#8197f4,TNFSF13B
ENSG00000079462,7,#f45deb,PAFAH1B3
ENSG00000161328,0,#cccccc,LRRC56
ENSG00000259225,6,#8197f4,LINC02345
ENSG00000152763,7,#f45deb,DNAI4
ENSG00000175264,0,#cccccc,CHST1
ENSG00000176171,0,#cccccc,BNIP3
ENSG00000250742,0,#cccccc,LINC02381
ENSG00000166341,5,#37aabb,DCHS1
ENSG00000196209,6,#8197f4,SIRPB2
ENSG00000188766,0,#cccccc,SPRED3
ENSG00000135074,0,#cccccc,ADAM19
ENSG00000105851,6,#8197f4,PIK3CG
ENSG00000117318,0,#cccccc,ID3
ENSG00000163945,0,#cccccc,UVSSA
ENSG00000272168,0,#cccccc,CASC15
ENSG00000196083,0,#cccccc,IL1RAP
ENSG00000151617,5,#37aabb,EDNRA
ENSG00000179178,0,#cccccc,TMEM125
ENSG00000124766,7,#f45deb,SOX4
ENSG00000214530,0,#cccccc,STARD10
ENSG00000167601,6,#8197f4,AXL
ENSG00000168993,0,#cccccc,CPLX1
ENSG00000183696,0,#cccccc,UPP1
ENSG00000287252,0,#cccccc,AL009179.1
ENSG00000110665,6,#8197f4,C11orf21
ENSG00000091622,0,#cccccc,PITPNM3
ENSG00000162373,0,#cccccc,BEND5
ENSG00000169313,6,#8197f4,P2RY12
ENSG00000249915,0,#cccccc,PDCD6
ENSG00000137507,7,#f45deb,LRRC32
ENSG00000248905,0,#cccccc,FMN1
ENSG00000136378,0,#cccccc,ADAMTS7
ENSG00000157654,7,#f45deb,PALM2AKAP2
ENSG00000076641,0,#cccccc,PAG1
ENSG00000136854,0,#cccccc,STXBP1
ENSG00000135077,6,#8197f4,HAVCR2
ENSG00000149781,6,#8197f4,FERMT3
ENSG00000129757,7,#f45deb,CDKN1C
ENSG00000169241,7,#f45deb,SLC50A1
ENSG00000173917,0,#cccccc,HOXB2
ENSG00000085662,0,#cccccc,AKR1B1
ENSG00000167535,0,#cccccc,CACNB3
ENSG00000144724,7,#f45deb,PTPRG
ENSG00000111602,7,#f45deb,TIMELESS
ENSG00000188486,7,#f45deb,H2AX
ENSG00000117600,7,#f45deb,PLPPR4
ENSG00000079263,6,#8197f4,SP140
ENSG00000156049,0,#cccccc,GNA14
ENSG00000187510,0,#cccccc,PLEKHG7
ENSG00000198053,6,#8197f4,SIRPA
ENSG00000115257,0,#cccccc,PCSK4
ENSG00000261716,0,#cccccc,H2BC20P
ENSG00000103196,5,#37aabb,CRISPLD2
ENSG00000154165,0,#cccccc,GPR15
ENSG00000127824,0,#cccccc,TUBA4A
ENSG00000287562,0,#cccccc,AL109615.4
ENSG00000136960,7,#f45deb,ENPP2
ENSG00000149131,6,#8197f4,SERPING1
ENSG00000100351,6,#8197f4,GRAP2
ENSG00000198759,6,#8197f4,EGFL6
ENSG00000091181,7,#f45deb,IL5RA
ENSG00000254827,0,#cccccc,SLC22A18AS
ENSG00000265298,0,#cccccc,AC132812.1
ENSG00000186998,0,#cccccc,EMID1
ENSG00000074416,7,#f45deb,MGLL
ENSG00000204866,0,#cccccc,IGFL2
ENSG00000182168,5,#37aabb,UNC5C
ENSG00000158050,6,#8197f4,DUSP2
ENSG00000182853,0,#cccccc,VMO1
ENSG00000204740,0,#cccccc,MALRD1
ENSG00000185630,0,#cccccc,PBX1
ENSG00000066056,7,#f45deb,TIE1
ENSG00000188002,0,#cccccc,AC026412.1
ENSG00000115598,0,#cccccc,IL1RL2
ENSG00000143578,6,#8197f4,CREB3L4
ENSG00000156127,0,#cccccc,BATF
ENSG00000187498,0,#cccccc,COL4A1
ENSG00000127533,7,#f45deb,F2RL3
ENSG00000106327,7,#f45deb,TFR2
ENSG00000087258,0,#cccccc,GNAO1
ENSG00000111077,7,#f45deb,TNS2
ENSG00000117090,6,#8197f4,SLAMF1
ENSG00000269821,0,#cccccc,KCNQ1OT1
ENSG00000204472,6,#8197f4,AIF1
ENSG00000144712,0,#cccccc,CAND2
ENSG00000184489,0,#cccccc,PTP4A3
ENSG00000184384,0,#cccccc,MAML2
ENSG00000212916,0,#cccccc,MAP10
ENSG00000183484,0,#cccccc,GPR132
ENSG00000175745,7,#f45deb,NR2F1
ENSG00000064687,0,#cccccc,ABCA7
ENSG00000186281,0,#cccccc,GPAT2
ENSG00000186868,0,#cccccc,MAPT
ENSG00000135253,0,#cccccc,KCP
ENSG00000162614,7,#f45deb,NEXN
ENSG00000186806,0,#cccccc,VSIG10L
ENSG00000136153,7,#f45deb,LMO7
ENSG00000081181,0,#cccccc,ARG2
ENSG00000119042,0,#cccccc,SATB2
ENSG00000105559,0,#cccccc,PLEKHA4
ENSG00000213903,0,#cccccc,LTB4R
ENSG00000138792,0,#cccccc,ENPEP
ENSG00000143630,0,#cccccc,HCN3
ENSG00000187824,7,#f45deb,TMEM220
ENSG00000237187,0,#cccccc,NR2F1-AS1
ENSG00000152582,0,#cccccc,SPEF2
ENSG00000145491,7,#f45deb,ROPN1L
ENSG00000168421,0,#cccccc,RHOH
ENSG00000077063,0,#cccccc,CTTNBP2
ENSG00000124225,0,#cccccc,PMEPA1
ENSG00000107130,0,#cccccc,NCS1
ENSG00000170425,0,#cccccc,ADORA2B
ENSG00000099256,7,#f45deb,PRTFDC1
ENSG00000203780,0,#cccccc,FANK1
ENSG00000198208,0,#cccccc,RPS6KL1
ENSG00000076706,0,#cccccc,MCAM
ENSG00000186204,0,#cccccc,CYP4F12
ENSG00000064225,7,#f45deb,ST3GAL6
ENSG00000173068,5,#37aabb,BNC2
ENSG00000259972,4,#34af8a,AC009120.2
ENSG00000182389,7,#f45deb,CACNB4
ENSG00000176884,0,#cccccc,GRIN1
ENSG00000159247,0,#cccccc,TUBBP5
ENSG00000125347,6,#8197f4,IRF1
ENSG00000175538,0,#cccccc,KCNE3
ENSG00000163762,0,#cccccc,TM4SF18
ENSG00000170190,0,#cccccc,SLC16A5
ENSG00000280138,0,#cccccc,AC027290.2
ENSG00000130827,0,#cccccc,PLXNA3
ENSG00000183580,7,#f45deb,FBXL7
ENSG00000149948,0,#cccccc,HMGA2
ENSG00000253846,0,#cccccc,PCDHGA10
ENSG00000119862,7,#f45deb,LGALSL
ENSG00000174501,0,#cccccc,ANKRD36C
ENSG00000163463,3,#82a931,KRTCAP2
ENSG00000123384,5,#37aabb,LRP1
ENSG00000239672,7,#f45deb,NME1
ENSG00000108852,0,#cccccc,MPP2
ENSG00000011638,0,#cccccc,TMEM159
ENSG00000174807,0,#cccccc,CD248
ENSG00000112378,0,#cccccc,PERP
ENSG00000145545,0,#cccccc,SRD5A1
ENSG00000225614,0,#cccccc,ZNF469
ENSG00000164627,7,#f45deb,KIF6
ENSG00000125384,0,#cccccc,PTGER2
ENSG00000132359,0,#cccccc,RAP1GAP2
ENSG00000163638,0,#cccccc,ADAMTS9
ENSG00000097046,7,#f45deb,CDC7
ENSG00000160211,0,#cccccc,G6PD
ENSG00000119630,0,#cccccc,PGF
ENSG00000286214,0,#cccccc,AUXG01000058.1
ENSG00000137078,6,#8197f4,SIT1
ENSG00000096996,6,#8197f4,IL12RB1
ENSG00000144857,5,#37aabb,BOC
ENSG00000249992,0,#cccccc,TMEM158
ENSG00000130592,6,#8197f4,LSP1
ENSG00000136490,0,#cccccc,LIMD2
ENSG00000205413,0,#cccccc,SAMD9
ENSG00000240859,0,#cccccc,AC093627.4
ENSG00000101846,0,#cccccc,STS
ENSG00000121361,0,#cccccc,KCNJ8
ENSG00000188641,6,#8197f4,DPYD
ENSG00000239713,6,#8197f4,APOBEC3G
ENSG00000121297,5,#37aabb,TSHZ3
ENSG00000146410,7,#f45deb,MTFR2
ENSG00000204711,0,#cccccc,C9orf135
ENSG00000242640,7,#f45deb,RPS29P11
ENSG00000115041,0,#cccccc,KCNIP3
ENSG00000267107,7,#f45deb,PCAT19
ENSG00000085465,0,#cccccc,OVGP1
ENSG00000167074,7,#f45deb,TEF
ENSG00000213366,0,#cccccc,GSTM2
ENSG00000179314,7,#f45deb,WSCD1
ENSG00000143842,0,#cccccc,SOX13
ENSG00000147168,6,#8197f4,IL2RG
ENSG00000130475,0,#cccccc,FCHO1
ENSG00000173137,0,#cccccc,ADCK5
ENSG00000076716,0,#cccccc,GPC4
ENSG00000139865,0,#cccccc,TTC6
ENSG00000214826,0,#cccccc,DDX12P
ENSG00000155511,7,#f45deb,GRIA1
ENSG00000188613,0,#cccccc,NANOS1
ENSG00000188921,7,#f45deb,HACD4
ENSG00000223745,0,#cccccc,CCDC18-AS1
ENSG00000132274,6,#8197f4,TRIM22
ENSG00000196689,0,#cccccc,TRPV1
ENSG00000272645,3,#82a931,GTF2IP20
ENSG00000165029,6,#8197f4,ABCA1
ENSG00000151224,0,#cccccc,MAT1A
ENSG00000169064,7,#f45deb,ZBBX
ENSG00000111424,0,#cccccc,VDR
ENSG00000185480,7,#f45deb,PARPBP
ENSG00000153531,0,#cccccc,ADPRHL1
ENSG00000170421,0,#cccccc,KRT8
ENSG00000180801,0,#cccccc,ARSJ
ENSG00000105426,0,#cccccc,PTPRS
ENSG00000140450,7,#f45deb,ARRDC4
ENSG00000166562,0,#cccccc,SEC11C
ENSG00000164342,0,#cccccc,TLR3
ENSG00000254285,0,#cccccc,KRT8P3
ENSG00000176428,0,#cccccc,VPS37D
ENSG00000112208,0,#cccccc,BAG2
ENSG00000141519,0,#cccccc,CCDC40
ENSG00000183762,0,#cccccc,KREMEN1
ENSG00000107485,6,#8197f4,GATA3
ENSG00000082175,7,#f45deb,PGR
ENSG00000067082,7,#f45deb,KLF6
ENSG00000167984,6,#8197f4,NLRC3
ENSG00000273820,0,#cccccc,USP27X
ENSG00000089472,5,#37aabb,HEPH
ENSG00000168394,0,#cccccc,TAP1
ENSG00000102032,6,#8197f4,RENBP
ENSG00000065833,0,#cccccc,ME1
ENSG00000172575,0,#cccccc,RASGRP1
ENSG00000149243,0,#cccccc,KLHL35
ENSG00000139946,0,#cccccc,PELI2
ENSG00000239975,0,#cccccc,IGKV1D-33
ENSG00000182963,0,#cccccc,GJC1
ENSG00000134369,0,#cccccc,NAV1
ENSG00000174791,0,#cccccc,RIN1
ENSG00000050628,0,#cccccc,PTGER3
ENSG00000121281,0,#cccccc,ADCY7
ENSG00000151468,0,#cccccc,CCDC3
ENSG00000137834,7,#f45deb,SMAD6
ENSG00000140403,0,#cccccc,DNAJA4
ENSG00000110324,6,#8197f4,IL10RA
ENSG00000102886,0,#cccccc,GDPD3
ENSG00000176749,0,#cccccc,CDK5R1
ENSG00000149970,7,#f45deb,CNKSR2
ENSG00000164418,0,#cccccc,GRIK2
ENSG00000123191,0,#cccccc,ATP7B
ENSG00000246223,0,#cccccc,LINC01550
ENSG00000168961,0,#cccccc,LGALS9
ENSG00000157193,7,#f45deb,LRP8
ENSG00000111716,7,#f45deb,LDHB
ENSG00000165804,0,#cccccc,ZNF219
ENSG00000185818,0,#cccccc,NAT8L
ENSG00000184305,0,#cccccc,CCSER1
ENSG00000178445,0,#cccccc,GLDC
ENSG00000113578,0,#cccccc,FGF1
ENSG00000187678,7,#f45deb,SPRY4
ENSG00000057704,0,#cccccc,TMCC3
ENSG00000168916,0,#cccccc,ZNF608
ENSG00000111728,6,#8197f4,ST8SIA1
ENSG00000108242,0,#cccccc,CYP2C18
ENSG00000143858,0,#cccccc,SYT2
ENSG00000164292,0,#cccccc,RHOBTB3
ENSG00000236901,0,#cccccc,MIR600HG
ENSG00000050730,6,#8197f4,TNIP3
ENSG00000160233,0,#cccccc,LRRC3
ENSG00000125257,0,#cccccc,ABCC4
ENSG00000229155,7,#f45deb,LINC02038
ENSG00000149212,0,#cccccc,SESN3
ENSG00000234602,0,#cccccc,MCIDAS
ENSG00000162496,0,#cccccc,DHRS3
ENSG00000166780,0,#cccccc,BMERB1
ENSG00000105357,0,#cccccc,MYH14
ENSG00000198879,0,#cccccc,SFMBT2
ENSG00000196814,7,#f45deb,MVB12B
ENSG00000225489,7,#f45deb,AL354707.1
ENSG00000198468,0,#cccccc,FLVCR1-DT
ENSG00000102879,6,#8197f4,CORO1A
ENSG00000107317,7,#f45deb,PTGDS
ENSG00000133106,0,#cccccc,EPSTI1
ENSG00000107719,7,#f45deb,PALD1
ENSG00000183023,6,#8197f4,SLC8A1
ENSG00000282600,1,#f77189,IGHV3-69-1
ENSG00000179698,0,#cccccc,WDR97
ENSG00000188290,0,#cccccc,HES4
ENSG00000260549,0,#cccccc,MT1L
ENSG00000173559,0,#cccccc,NABP1
ENSG00000054219,6,#8197f4,LY75
ENSG00000142512,6,#8197f4,SIGLEC10
ENSG00000121380,0,#cccccc,BCL2L14
ENSG00000196177,0,#cccccc,ACADSB
ENSG00000033170,0,#cccccc,FUT8
ENSG00000254415,6,#8197f4,SIGLEC14
ENSG00000095397,0,#cccccc,WHRN
ENSG00000177791,7,#f45deb,MYOZ1
ENSG00000157734,7,#f45deb,SNX22
ENSG00000106258,0,#cccccc,CYP3A5
ENSG00000184371,6,#8197f4,CSF1
ENSG00000169862,0,#cccccc,CTNND2
ENSG00000101017,6,#8197f4,CD40
ENSG00000043462,6,#8197f4,LCP2
ENSG00000112299,0,#cccccc,VNN1
ENSG00000130701,0,#cccccc,RBBP8NL
ENSG00000204334,0,#cccccc,ERICH2
ENSG00000010030,0,#cccccc,ETV7
ENSG00000211961,0,#cccccc,IGHV1-45
ENSG00000171016,0,#cccccc,PYGO1
ENSG00000149485,0,#cccccc,FADS1
ENSG00000114013,6,#8197f4,CD86
ENSG00000153898,6,#8197f4,MCOLN2
ENSG00000130755,6,#8197f4,GMFG
ENSG00000150782,0,#cccccc,IL18
ENSG00000085117,0,#cccccc,CD82
ENSG00000174705,0,#cccccc,SH3PXD2B
ENSG00000105613,7,#f45deb,MAST1
ENSG00000285796,0,#cccccc,AL162458.1
ENSG00000101463,0,#cccccc,SYNDIG1
ENSG00000163040,0,#cccccc,CCDC74A
ENSG00000136274,0,#cccccc,NACAD
ENSG00000123146,6,#8197f4,ADGRE5
ENSG00000120820,5,#37aabb,GLT8D2
ENSG00000111371,0,#cccccc,SLC38A1
ENSG00000232956,0,#cccccc,SNHG15
ENSG00000148483,6,#8197f4,TMEM236
ENSG00000124243,0,#cccccc,BCAS4
ENSG00000146067,4,#34af8a,FAM193B
ENSG00000136237,7,#f45deb,RAPGEF5
ENSG00000134285,0,#cccccc,FKBP11
ENSG00000114737,0,#cccccc,CISH
ENSG00000237550,0,#cccccc,AC243919.1
ENSG00000143590,7,#f45deb,EFNA3
ENSG00000101384,0,#cccccc,JAG1
ENSG00000105854,0,#cccccc,PON2
ENSG00000242294,3,#82a931,STAG3L5P
ENSG00000104814,6,#8197f4,MAP4K1
ENSG00000183091,0,#cccccc,NEB
ENSG00000188042,0,#cccccc,ARL4C
ENSG00000134253,0,#cccccc,TRIM45
ENSG00000144648,0,#cccccc,ACKR2
ENSG00000160352,0,#cccccc,ZNF714
ENSG00000141540,0,#cccccc,TTYH2
ENSG00000006025,0,#cccccc,OSBPL7
ENSG00000243156,0,#cccccc,MICAL3
ENSG00000177606,7,#f45deb,JUN
ENSG00000146285,6,#8197f4,SCML4
ENSG00000250510,7,#f45deb,GPR162
ENSG00000249007,0,#cccccc,AL691482.3
ENSG00000185513,0,#cccccc,L3MBTL1
ENSG00000133985,0,#cccccc,TTC9
ENSG00000110934,6,#8197f4,BIN2
ENSG00000138735,7,#f45deb,PDE5A
ENSG00000154721,7,#f45deb,JAM2
ENSG00000145819,0,#cccccc,ARHGAP26
ENSG00000154783,7,#f45deb,FGD5
ENSG00000116157,0,#cccccc,GPX7
ENSG00000158856,0,#cccccc,DMTN
ENSG00000105639,2,#c69432,JAK3
ENSG00000074660,7,#f45deb,SCARF1
ENSG00000116194,7,#f45deb,ANGPTL1
ENSG00000259120,0,#cccccc,SMIM6
ENSG00000197728,0,#cccccc,RPS26
ENSG00000107249,0,#cccccc,GLIS3
ENSG00000125910,7,#f45deb,S1PR4
ENSG00000187116,6,#8197f4,LILRA5
ENSG00000250120,0,#cccccc,PCDHA10
ENSG00000103522,2,#c69432,IL21R
ENSG00000282608,6,#8197f4,ADORA3
ENSG00000097096,0,#cccccc,SYDE2
ENSG00000091136,0,#cccccc,LAMB1
ENSG00000085741,7,#f45deb,WNT11
ENSG00000153956,0,#cccccc,CACNA2D1
ENSG00000111640,7,#f45deb,GAPDH
ENSG00000189143,0,#cccccc,CLDN4
ENSG00000114698,7,#f45deb,PLSCR4
ENSG00000150873,7,#f45deb,C2orf50
ENSG00000160323,0,#cccccc,ADAMTS13
ENSG00000162105,0,#cccccc,SHANK2
ENSG00000020181,5,#37aabb,ADGRA2
ENSG00000118898,0,#cccccc,PPL
ENSG00000151491,0,#cccccc,EPS8
ENSG00000161835,7,#f45deb,TAMALIN
ENSG00000111181,6,#8197f4,SLC6A12
ENSG00000142798,0,#cccccc,HSPG2
ENSG00000125285,0,#cccccc,SOX21
ENSG00000227615,0,#cccccc,AP001324.1
ENSG00000198417,0,#cccccc,MT1F
ENSG00000133424,0,#cccccc,LARGE1
ENSG00000251432,0,#cccccc,LINC02615
ENSG00000108352,0,#cccccc,RAPGEFL1
ENSG00000163874,0,#cccccc,ZC3H12A
ENSG00000151726,0,#cccccc,ACSL1
ENSG00000140030,6,#8197f4,GPR65
ENSG00000160219,6,#8197f4,GAB3
ENSG00000168970,4,#34af8a,JMJD7-PLA2G4B
ENSG00000254122,7,#f45deb,PCDHGB7
ENSG00000142227,6,#8197f4,EMP3
ENSG00000121621,7,#f45deb,KIF18A
ENSG00000108813,0,#cccccc,DLX4
ENSG00000130940,0,#cccccc,CASZ1
ENSG00000100504,0,#cccccc,PYGL
ENSG00000143797,0,#cccccc,MBOAT2
ENSG00000067141,0,#cccccc,NEO1
ENSG00000147100,0,#cccccc,SLC16A2
ENSG00000147570,6,#8197f4,DNAJC5B
ENSG00000198873,7,#f45deb,GRK5
ENSG00000115415,0,#cccccc,STAT1
ENSG00000151917,0,#cccccc,BEND6
ENSG00000113361,7,#f45deb,CDH6
ENSG00000135185,7,#f45deb,TMEM243
ENSG00000163293,0,#cccccc,NIPAL1
ENSG00000183741,0,#cccccc,CBX6
ENSG00000197299,7,#f45deb,BLM
