gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,gene_type,regulation
ENSG00000285534,14.949394710943343,2.082857774894528,0.4505031615423408,4.623403235980995,3.774948778160913e-06,7.70833198699886e-06,AL163541.1,lncRNA,Up
ENSG00000282935,14.652371274466077,2.3722236195187607,0.5131188663272607,4.623146360800125,3.779628409536869e-06,7.717290062678067e-06,DUX4L34,unprocessed_pseudogene,Up
ENSG00000248738,11.431191464812818,-1.2285000902969339,0.26594378749442926,-4.619397587253913,3.848557791320247e-06,7.853166366719408e-06,AC037441.1,lncRNA,Down
ENSG00000253649,30.33667421852945,1.2093903546869131,0.26184562280016815,4.6187151870393475,3.861234161919497e-06,7.877813914879468e-06,PRSS51,protein_coding,Up
ENSG00000179165,4.415974002184396,1.026557460375542,0.22227957627302034,4.618316615444002,3.868656592982856e-06,7.891736238644538e-06,PXT1,protein_coding,Up
ENSG00000203811,4.011322057719178,1.6099023603677005,0.34861955658559646,4.617934737038832,3.8757809816112475e-06,7.905657834552025e-06,H3C14,protein_coding,Up
ENSG00000260057,9.696671143297351,-1.9845280383321735,0.43024884901523364,-4.612512137741728,3.978313055331233e-06,8.106646725066426e-06,LINC01571,lncRNA,Down
ENSG00000229314,452.01710520005093,1.346273158901022,0.2919492114612487,4.611326580273079,4.001073710778619e-06,8.150507049303374e-06,ORM1,protein_coding,Up
ENSG00000159904,4.761540147205893,1.1118042795877054,0.24115243785183285,4.610379598446407,4.01934373105332e-06,8.185195319165654e-06,ZNF890P,transcribed_unprocessed_pseudogene,Up
ENSG00000260592,13.344374646545935,1.0199207320977233,0.22124685073344272,4.609876835383838,4.0290759513598634e-06,8.203114023885083e-06,AC130456.3,lncRNA,Up
ENSG00000149488,25.077808448456402,-1.2843162773887098,0.278763771128302,-4.607185044851466,4.081567553629539e-06,8.308702824549246e-06,TMC2,protein_coding,Down
ENSG00000230716,7.616083835951212,1.0079563352248773,0.2187898903231085,4.606960283842773,4.085980057748436e-06,8.315117620221196e-06,KRT8P7,processed_pseudogene,Up
ENSG00000283635,6.755621321002057,1.2244753602046117,0.2659291556936893,4.604517158002128,4.13423932859599e-06,8.408784504055246e-06,AC012485.3,lncRNA,Up
ENSG00000254290,23.478579721393018,1.5840869650437015,0.3442344145119261,4.6017681506066275,4.189193759556543e-06,8.513991478960005e-06,AC124067.4,lncRNA,Up
ENSG00000275132,4.867608065596705,1.0193407178390574,0.22163687737591806,4.599147623390103,4.242230989309539e-06,8.617133815135768e-06,RN7SL663P,misc_RNA,Up
ENSG00000254872,116.66139969027174,1.435588573340578,0.3122520297925503,4.5975315974545765,4.275258068950491e-06,8.681545917004809e-06,LINC02688,lncRNA,Up
ENSG00000186493,465.2846149966694,-1.100892742135424,0.239497477292133,-4.5966778213391475,4.292806204060934e-06,8.71650878579247e-06,C5orf38,protein_coding,Down
ENSG00000235366,10.347857724541228,1.1278352482817038,0.2454520691185412,4.594930702079416,4.32893107785159e-06,8.787153608109186e-06,LINC01055,lncRNA,Up
ENSG00000204001,3.878779250772796,2.612065341285331,0.5687072078428136,4.592987929928411,4.3694434399859495e-06,8.865293799525235e-06,LCN8,protein_coding,Up
ENSG00000250107,4.59919721337494,1.2140034236026136,0.26431785634548804,4.592967877341583,4.369863481839776e-06,8.86546391876557e-06,CACNA1G-AS1,lncRNA,Up
ENSG00000180720,16.3717646593163,-1.1502194462558273,0.25049333483796166,-4.59181657268397,4.394044862066976e-06,8.912465426713804e-06,CHRM4,protein_coding,Down
ENSG00000203837,6.562648222959587,2.9744773806598146,0.6481870162308467,4.588918485217665,4.4554835804543825e-06,9.032218789712644e-06,PNLIPRP3,protein_coding,Up
ENSG00000271303,3.574184416299829,1.4706255610789747,0.32054864802110933,4.5878389135558875,4.478579939490934e-06,9.075551602580185e-06,SRXN1,protein_coding,Up
ENSG00000280444,5.602972477011633,1.3644051951768232,0.29739555966270237,4.587846559391448,4.478415961888755e-06,9.075551602580185e-06,AC073592.10,TEC,Up
ENSG00000248510,5.716363654467788,4.546334184222443,0.9923534648609774,4.581365758479371,4.619490941907375e-06,9.355347218961485e-06,LINC02267,lncRNA,Up
ENSG00000012223,5644.297839132692,1.2961460255473944,0.2830106552036966,4.579848856271841,4.653120645192669e-06,9.420559801438057e-06,LTF,protein_coding,Up
ENSG00000131044,66.20067244962485,-1.08572744740297,0.2371169857387586,-4.578868291616864,4.674984413166432e-06,9.461918717875418e-06,TTLL9,protein_coding,Down
ENSG00000287887,19.461865615890304,1.187601063355694,0.2594794715168881,4.576859419410369,4.720084189832608e-06,9.550266253808477e-06,AL391560.2,lncRNA,Up
ENSG00000120210,14.01314589543345,1.3222399967800949,0.28894901224009967,4.576032243645087,4.738775402012511e-06,9.58661352904257e-06,INSL6,protein_coding,Up
ENSG00000259470,5.59009729319538,1.1127264606960077,0.243182423641331,4.575686203116243,4.746615694284859e-06,9.600265060461093e-06,KRT8P9,processed_pseudogene,Up
ENSG00000226197,4.341884758992167,-1.1125314832006328,0.24320964184015456,-4.574372441746472,4.7764950645839714e-06,9.65699416185535e-06,AL583785.1,lncRNA,Down
ENSG00000172828,345.67992630654703,1.1067688704132987,0.24200683177164434,4.573295978097167,4.8011116826729926e-06,9.705275206752535e-06,CES3,protein_coding,Up
ENSG00000271824,5.324456824056591,2.1836957749361794,0.4775654259617921,4.572558347452245,4.818049963158639e-06,9.738022344484809e-06,SMIM32,protein_coding,Up
ENSG00000227802,2.9554663764072093,3.062135907365252,0.6697445433546831,4.572095342542577,4.828711209968941e-06,9.758822394764022e-06,DNAJB3,transcribed_processed_pseudogene,Up
ENSG00000230937,168.53236284632808,1.5681634703912477,0.34314841656874945,4.5699277475088325,4.8789239159156736e-06,9.857280390951296e-06,MIR205HG,lncRNA,Up
ENSG00000204967,85.45008294313487,1.1087347492921196,0.2426610338746828,4.569067936406726,4.898979788168115e-06,9.895526389428815e-06,PCDHA4,protein_coding,Up
ENSG00000162068,7.156960430332384,1.161558350721988,0.2545286715821787,4.563565839170932,5.029202821363264e-06,1.0150790539559837e-05,NTN3,protein_coding,Up
ENSG00000233725,10.49633641867142,-1.4963807591799412,0.32805619298095073,-4.561355009282911,5.082456593464188e-06,1.0255136611037618e-05,NRAD1,lncRNA,Down
ENSG00000132437,401.55074703939454,1.5795167490151651,0.3463186367259385,4.560877127340756,5.0940384286618045e-06,1.0276933162253217e-05,DDC,protein_coding,Up
ENSG00000215866,4.984900131187749,1.4323365332094375,0.31413739847149946,4.559586156181236,5.125452597834913e-06,1.033872753039904e-05,LINC01356,lncRNA,Up
ENSG00000166828,815.1340498291577,-1.0147549471376696,0.22256859251395636,-4.559290849062805,5.132664553535526e-06,1.0350899684669e-05,SCNN1G,protein_coding,Down
ENSG00000225746,14.284277014734572,1.4454999359975427,0.3171257406112959,4.5581286880439835,5.161141195209752e-06,1.0407531797635632e-05,MEG8,lncRNA,Up
ENSG00000132975,15.77279506137976,2.0236467136358725,0.444276120283719,4.554930191484414,5.240297800503199e-06,1.0561499006364212e-05,GPR12,protein_coding,Up
ENSG00000273325,4.713825109315637,1.2971370854423223,0.28492654147535357,4.552531605956148,5.3004194852700175e-06,1.0678589794985894e-05,AL008723.2,lncRNA,Up
ENSG00000212766,9.137761321020182,1.0916464890519897,0.23983949415867745,4.551571011610615,5.324681970227201e-06,1.0725831758833647e-05,EWSAT1,lncRNA,Up
ENSG00000267313,22.524144780132826,1.8117051826678991,0.3981469425070822,4.550343074995917,5.355851800557562e-06,1.0785323557136534e-05,KC6,lncRNA,Up
ENSG00000250284,4.49676957816045,3.019218007964305,0.6637655217381984,4.548621326485743,5.3998508416819535e-06,1.0871435844797153e-05,AC109439.1,lncRNA,Up
ENSG00000225315,8.999646076840198,-1.3105571520486206,0.28821721170194387,-4.547116198611748,5.438597471642839e-06,1.0946101001925024e-05,AL591178.1,lncRNA,Down
ENSG00000274512,80.11966194947551,1.0200460701955305,0.22470764931450227,4.539436344545029,5.640480483172216e-06,1.1341171966546042e-05,TBC1D3L,protein_coding,Up
ENSG00000254780,4.016067963955451,1.5055694524429604,0.33199699930454096,4.5348887357319185,5.763385972890374e-06,1.158123051932631e-05,AC023232.1,processed_pseudogene,Up
ENSG00000183607,994.6906038599134,-1.7872627416720124,0.39415281881068587,-4.534441100953908,5.7756215614598305e-06,1.1602280839163231e-05,GKN2,protein_coding,Down
ENSG00000230628,31.046872213447298,1.3109530676968233,0.2892390935871089,4.532420052346794,5.831174845081117e-06,1.1707635196039979e-05,AL160408.3,lncRNA,Up
ENSG00000223714,4.8213369413933425,1.0426498552652463,0.23006721322443405,4.531935866272807,5.844559580007649e-06,1.1731828889761873e-05,LINC02601,lncRNA,Up
ENSG00000283486,36.829543631965464,1.0219479520376318,0.2255193346505857,4.531531425547231,5.855762386527053e-06,1.1753421687678368e-05,FAM95C,protein_coding,Up
ENSG00000276851,35.272709524931486,1.2072405991992778,0.26647159228171863,4.5304664143071625,5.88536106976933e-06,1.1808336864476698e-05,AC002401.4,lncRNA,Up
ENSG00000182329,60.90828189121666,-1.3256281891793473,0.29262753486846593,-4.530086991899816,5.895940490312108e-06,1.1828663323914357e-05,KIAA2012,protein_coding,Down
ENSG00000226125,6.099920265702741,1.0288809662665974,0.22720549465089582,4.528415863566532,5.9427535059017524e-06,1.1918047756531235e-05,LINC01907,lncRNA,Up
ENSG00000188487,29.815515287712724,-1.2834800566237756,0.28347417386787255,-4.52767897375373,5.9635086895129464e-06,1.1957852949772367e-05,INSC,protein_coding,Down
ENSG00000271889,10.638214583905976,1.028964326272519,0.22740477744529095,4.5248140247188395,6.044863726155207e-06,1.2115456141879822e-05,AC016747.2,lncRNA,Up
ENSG00000226644,4.190042988596837,-1.3645967911699963,0.3017904201071532,-4.521670338924227,6.135355887522325e-06,1.2295891074172648e-05,AL121899.1,lncRNA,Down
ENSG00000210112,3.4776135549733644,1.5564808827061771,0.3442671879366878,4.521142116490116,6.150687616740199e-06,1.2325680709281786e-05,MT-TM,Mt_tRNA,Up
ENSG00000254554,4.690292329402748,1.1681920329603839,0.25847214971331256,4.519605049349022,6.195510043013471e-06,1.2412672833480112e-05,AC080023.1,lncRNA,Up
ENSG00000230118,17.76357010166627,1.1456767860582338,0.2535335414194472,4.518837151265995,6.218019639904804e-06,1.2454931857522954e-05,AC092569.1,processed_pseudogene,Up
ENSG00000284713,14.498440080200684,1.1405399051451874,0.2524464217240941,4.517948392200687,6.244169768985448e-06,1.2501316176482076e-05,SMIM38,protein_coding,Up
ENSG00000218073,8.121297457404552,1.0165118845629197,0.2250524728801645,4.51677722778985,6.278789902721175e-06,1.2569019185816243e-05,AL021407.2,processed_pseudogene,Up
ENSG00000269235,50.455733392750645,1.043382463370275,0.23109568060407923,4.51493710589006,6.3335559696232134e-06,1.2673840561463358e-05,ZNF350-AS1,lncRNA,Up
ENSG00000251348,7.820629610334011,1.1867696133991024,0.26292449159927467,4.513727900281984,6.369793126791793e-06,1.2742485567705931e-05,HSPD1P11,processed_pseudogene,Up
ENSG00000154898,5.55865971453397,1.1792024530886482,0.26134374427295576,4.512074533749128,6.419661961171445e-06,1.2837376652467658e-05,CCDC144CP,transcribed_processed_pseudogene,Up
ENSG00000234493,6.306089407059669,-1.8203756155071633,0.40348786208580073,-4.511599447123058,6.434060471507175e-06,1.286519370895088e-05,RHOXF1P1,transcribed_unprocessed_pseudogene,Down
ENSG00000249201,9.241540341197556,-2.0441195340622267,0.45317477596658656,-4.51066485265487,6.4624755718205945e-06,1.2920051617051484e-05,CTD-3080P12.3,lncRNA,Down
ENSG00000229021,6.255780881677492,1.095459589321667,0.24299121681962688,4.508227102442266,6.53715824032846e-06,1.3061438308642332e-05,AL450992.1,lncRNA,Up
ENSG00000123560,9.920482043600337,-1.4470181178200894,0.321568647600812,-4.499873133205401,6.799403019345036e-06,1.3566908112903194e-05,PLP1,protein_coding,Down
ENSG00000108511,157.6051792444465,1.03463937908874,0.22998982946771354,4.498631011133407,6.839244440484282e-06,1.364537155902024e-05,HOXB6,protein_coding,Up
ENSG00000112183,44.21876800941092,-1.0897861949640197,0.24227832114213643,-4.498075559656364,6.857132873231223e-06,1.3680026771607456e-05,RBM24,protein_coding,Down
ENSG00000196604,7.0489012525151535,1.211883495285893,0.26944561578897086,4.497692388637851,6.869499053324219e-06,1.3702624057198157e-05,POTEF,protein_coding,Up
ENSG00000236182,4.185840549662476,1.2678803803587664,0.2819917197793798,4.4961617360634225,6.919111351171726e-06,1.3796367964491374e-05,AC009319.1,processed_pseudogene,Up
ENSG00000175267,174.6798351488124,-1.37053695567104,0.30487710942056,-4.495375065303657,6.944742477314261e-06,1.3845381350780756e-05,VWA3A,protein_coding,Down
ENSG00000284708,5.038648826808989,1.2273377833186434,0.27307057676951757,4.4945808436716534,6.970711738622583e-06,1.389295355963098e-05,AL031731.1,lncRNA,Up
ENSG00000222012,9.711319045342849,1.2238873223368751,0.27255826915842435,4.490369439591251,7.109974571927278e-06,1.4155532613191568e-05,AC005481.1,lncRNA,Up
ENSG00000275392,14.249367236592027,-1.1626840288420686,0.2592144747436934,-4.485413208470359,7.277276498812588e-06,1.4483153303674563e-05,AL445493.3,lncRNA,Down
ENSG00000258654,3.797659504696526,1.5161463631701262,0.33802514130188577,4.485306499187514,7.280919637475872e-06,1.4489310304146007e-05,AC026495.1,lncRNA,Up
ENSG00000139144,141.948066386809,1.725715998732225,0.38506861689014177,4.481580484718035,7.409228024192981e-06,1.4735752545287649e-05,PIK3C2G,protein_coding,Up
ENSG00000234667,5.695193581924563,1.4115267019943363,0.3150607297681743,4.480173403498925,7.458242181771268e-06,1.4828760184973862e-05,ACTBP13,unitary_pseudogene,Up
ENSG00000266846,7.148337155451328,1.0337196610151214,0.2307393649163473,4.480031664254117,7.463196668870361e-06,1.4837492171148328e-05,AP001021.3,lncRNA,Up
ENSG00000278266,67.64945913530384,1.3935838336531912,0.3112326250395925,4.47762773416158,7.547706763816068e-06,1.4999851334827771e-05,AC079949.2,lncRNA,Up
ENSG00000280200,9.78209336440061,-1.1532532527743815,0.2576046287179512,-4.476834358582382,7.575798128773209e-06,1.5053409438305291e-05,AC073862.5,TEC,Down
ENSG00000141744,41.59207920365611,-1.1291728802099728,0.25224913057053155,-4.476419314730776,7.590533551830605e-06,1.5081552875359633e-05,PNMT,protein_coding,Down
ENSG00000285683,3.401678990432217,2.3988959708889706,0.5359350402678614,4.47609465820708,7.602079025600738e-06,1.5103354471867058e-05,AC023781.1,lncRNA,Up
ENSG00000285791,6.439930572951211,-1.0026856485624547,0.22411901372943333,-4.4738981841716585,7.68063252459424e-06,1.5249079933259306e-05,AC009879.3,protein_coding,Down
ENSG00000269560,5.768957767782245,1.0151513223228876,0.22697987694208113,4.472428728040617,7.733617988845134e-06,1.53508096624649e-05,AC010422.4,lncRNA,Up
ENSG00000196169,217.57341905177475,-1.1756572196017239,0.26288252879170704,-4.472177078505079,7.742726914142125e-06,1.5366577009552783e-05,KIF19,protein_coding,Down
ENSG00000287762,5.824996636987194,1.3849813613686206,0.30982657691818455,4.470182561950942,7.815285879968795e-06,1.5507079657996774e-05,AC108050.1,lncRNA,Up
ENSG00000008226,305.83590564691724,-1.0689873411011446,0.23929374421027835,-4.467259871874362,7.922786407088195e-06,1.571683424019527e-05,DLEC1,protein_coding,Down
ENSG00000205056,15.747471881797658,1.1389787706307075,0.2551331462897947,4.464252439144033,8.034878873679302e-06,1.593320468483405e-05,LINC02397,lncRNA,Up
ENSG00000276757,6.423613412435266,1.0381878692529507,0.23270081579527704,4.461470690185789,8.139908081740541e-06,1.6131773344017593e-05,RN7SL192P,misc_RNA,Up
ENSG00000199899,7.943290658928337,-1.4314233374778063,0.32091906717885144,-4.4603873184015566,8.181166473929983e-06,1.6208667161347382e-05,Y_RNA,misc_RNA,Down
ENSG00000185433,4.334589238992542,1.1699974935796777,0.26233183540640526,4.459990499312118,8.196328620760037e-06,1.62374867199641e-05,LINC00158,lncRNA,Up
ENSG00000286135,4.074332813721213,1.837301456976405,0.412000627227375,4.459462766697281,8.216534488999247e-06,1.6276293154665725e-05,AL603764.2,protein_coding,Up
ENSG00000172554,8.43248183352571,-1.1809815429537256,0.26488920198777227,-4.458398206085583,8.257439464194113e-06,1.6356093943573858e-05,SNTG2,protein_coding,Down
ENSG00000264449,11.923775744652797,-1.203304833573733,0.2699300347110591,-4.457839731920849,8.278976200875726e-06,1.6397521587583965e-05,AP001021.1,lncRNA,Down
ENSG00000260951,6.218470364891746,-1.874593424775151,0.420898748651044,-4.453787118120721,8.436875506554234e-06,1.669897223657098e-05,AC005100.1,lncRNA,Down
ENSG00000269994,39.540345829070475,1.4446292308417217,0.3243893620510528,4.453380412069012,8.452879696708935e-06,1.672813790635757e-05,AL513318.1,lncRNA,Up
ENSG00000217078,6.727007341812319,1.1164611807385103,0.25133298463151915,4.442159402099016,8.906054114720984e-06,1.7607785800359297e-05,AL021407.1,processed_pseudogene,Up
ENSG00000182508,9.297567461865476,1.153249182008682,0.25968808438314184,4.440901417360324,8.95828297790757e-06,1.770732707673122e-05,LHFPL1,protein_coding,Up
ENSG00000247699,7.368996346787613,-1.2790132962638958,0.28803422137641216,-4.440490751938955,8.975396210889194e-06,1.773690033581745e-05,FABP6-AS1,lncRNA,Down
ENSG00000272425,7.554789007395319,-1.0190032053414049,0.2296472699209681,-4.437253731307537,9.111387023759774e-06,1.7984077531178535e-05,AC009902.3,lncRNA,Down
ENSG00000277987,18.434476783821733,1.5697906272989353,0.353884995628237,4.435877888838301,9.169781939905251e-06,1.8089859336822132e-05,LINC02351,lncRNA,Up
ENSG00000268038,4.652516909154061,-2.795167654665463,0.6305325140250749,-4.433026993044653,9.291922749839893e-06,1.8317111677751212e-05,LINC01785,lncRNA,Down
ENSG00000243870,5.182103954533306,1.1898645423665941,0.26863825787695267,4.429244560213016,9.456374232307716e-06,1.8625977629664958e-05,RN7SL236P,misc_RNA,Up
ENSG00000160862,4812.822540104315,1.4548778249352545,0.3284858271187324,4.429042913956173,9.465218962246507e-06,1.86420064257555e-05,AZGP1,protein_coding,Up
ENSG00000266124,3.425344815034222,1.1123572191830209,0.25123867221002794,4.427492031374548,9.533509337774829e-06,1.8770898322789685e-05,MIR5587,miRNA,Up
ENSG00000287055,19.163194398971953,-1.0490123972900174,0.23721479002336787,-4.422204859935926,9.769875553827715e-06,1.922337101585113e-05,AL359813.1,lncRNA,Down
ENSG00000228634,5.789436068097163,1.1889118008649862,0.2689454288988909,4.420643272252653,9.840751332836628e-06,1.9357050025876614e-05,AL136115.1,lncRNA,Up
ENSG00000114771,275.9228310150516,-1.394655852157151,0.3161369264952,-4.411556307637876,1.0263025635906707e-05,2.017262865376117e-05,AADAC,protein_coding,Down
ENSG00000188037,11.015884158235359,1.2007682431088238,0.27246286682613297,4.407089513137478,1.0476889852201474e-05,2.058378672348032e-05,CLCN1,protein_coding,Up
ENSG00000273399,8.353411295743934,1.0357487470171014,0.23506260404955082,4.40626764603853,1.051670052729264e-05,2.066046285515212e-05,AL159169.3,lncRNA,Up
ENSG00000214888,15.723889770937879,-1.9384603795178956,0.4400108097107237,-4.405483539807346,1.0554816713927682e-05,2.073379892329209e-05,AL772337.1,transcribed_unprocessed_pseudogene,Down
ENSG00000176289,4.686313411105475,1.146302574121549,0.26025950584925517,4.40445996537586,1.0604772222669807e-05,2.0825725611543254e-05,IDSP1,unprocessed_pseudogene,Up
ENSG00000176029,132.59290590939423,-1.189842381221342,0.27025701491786447,-4.40263273677819,1.0694511802837676e-05,2.0997265746469327e-05,C11orf16,protein_coding,Down
ENSG00000188257,304.6303601299237,-1.2714872376205448,0.2890060231834985,-4.399518126351436,1.0849151555252347e-05,2.128978467867275e-05,PLA2G2A,protein_coding,Down
ENSG00000196188,15373.884622159596,1.2797958392965145,0.29101604854169116,4.397681315891999,1.0941347177904586e-05,2.1465912140565728e-05,CTSE,protein_coding,Up
ENSG00000225606,6.422881347803852,1.307926126511097,0.2976617396876428,4.394001485994119,1.112830541487794e-05,2.1816475636780263e-05,AC005281.1,lncRNA,Up
ENSG00000164099,344.80366573832805,-1.0540984699514746,0.24022932295891194,-4.38788428060368,1.1445864330426953e-05,2.2422364043782688e-05,PRSS12,protein_coding,Down
ENSG00000253973,11.001561948028488,1.28202371194027,0.2922054731178102,4.387404856798794,1.147111459532949e-05,2.2468490817710665e-05,AC079296.1,lncRNA,Up
ENSG00000257550,4.0358094845660055,-1.073383166543081,0.24478753337495948,-4.384958464771567,1.1600791144916063e-05,2.2710680214657503e-05,AC023509.2,lncRNA,Down
ENSG00000226747,4.8511077274274435,1.2906980420086895,0.29453116044545813,4.382212191255409,1.1748030521331663e-05,2.2981866828450736e-05,FSIP2-AS2,lncRNA,Up
ENSG00000185186,6.111757457828262,1.175172740431877,0.2681903685882427,4.381860342778156,1.1767023012855e-05,2.3017313021955815e-05,LINC00313,lncRNA,Up
ENSG00000249378,7.751359155054495,1.7294520064777406,0.3948437343715652,4.380092314825111,1.1862904177152201e-05,2.3197981694586843e-05,LINC01060,lncRNA,Up
ENSG00000163885,75.7381951547809,-1.293508984059173,0.2953958775707369,-4.378899917956448,1.1927989080463261e-05,2.3314881925121654e-05,CFAP100,protein_coding,Down
ENSG00000141316,8.298758859908398,1.3577820846560016,0.31015569514718444,4.377743520110653,1.1991434471253399e-05,2.3425003852652206e-05,SPACA3,protein_coding,Up
ENSG00000228495,6.693224962986828,-1.0171524947084944,0.23258413851450063,-4.373266815204939,1.224009755045518e-05,2.390190850159235e-05,LINC01013,lncRNA,Down
ENSG00000182836,182.26733789969387,-1.1127475215569858,0.25462393085259477,-4.370160800797512,1.2415507541452743e-05,2.4233673861444028e-05,PLCXD3,protein_coding,Down
ENSG00000189013,35.09726034914744,1.132450954183094,0.25936521989898764,4.3662406032086265,1.2640323960674682e-05,2.4656065007988117e-05,KIR2DL4,protein_coding,Up
ENSG00000278630,4.4636568792779725,4.339770408297098,0.9941022297273344,4.365517226017514,1.268223066242694e-05,2.4735978000606392e-05,LINC02335,lncRNA,Up
ENSG00000095917,130.22927713852698,-1.2472422955389146,0.2859332987750946,-4.362004358645731,1.2887630185378194e-05,2.512730558139911e-05,TPSD1,protein_coding,Down
ENSG00000241794,16.350920187014548,2.1742672564168903,0.49952996777686315,4.3526262620306335,1.3451635447335815e-05,2.6194035352698674e-05,SPRR2A,protein_coding,Up
ENSG00000105251,7.285504885166712,1.1501342083035109,0.26434681595532805,4.3508532688279935,1.3560878064586043e-05,2.639117007846007e-05,SHD,protein_coding,Up
ENSG00000022556,1245.5342744900615,1.204394358189139,0.2768178006211107,4.350855889638512,1.3560715961081436e-05,2.639117007846007e-05,NLRP2,protein_coding,Up
ENSG00000133101,72.58879241853124,-1.1822018359522932,0.27173183139380985,-4.350619615995509,1.3575337491208768e-05,2.6417360316078167e-05,CCNA1,protein_coding,Down
ENSG00000198156,5.686024315847293,1.0571888587381197,0.243436856190137,4.342764178290241,1.4070113910034929e-05,2.7333792825078908e-05,NPIPB6,protein_coding,Up
ENSG00000134962,246.49335510740627,-1.2931530550666657,0.2978850277507271,-4.341114640205374,1.417617312953977e-05,2.7531719356750902e-05,KLB,protein_coding,Down
ENSG00000254605,8.044248156169827,1.1341673466892312,0.26139186762571703,4.338954218396832,1.4316233946420485e-05,2.7793498429441817e-05,AP003555.1,lncRNA,Up
ENSG00000165164,77.9397309844417,-1.3138352471683046,0.3029606909768607,-4.336652530504862,1.4466904667452392e-05,2.807154349379835e-05,CFAP47,protein_coding,Down
ENSG00000078399,17.54685752816681,1.0752388268774766,0.24796864619957104,4.3361886406078085,1.4497453900234829e-05,2.812075962006755e-05,HOXA9,protein_coding,Up
ENSG00000284624,10.695252605406003,1.0159215050580939,0.23440632808775125,4.334019108382511,1.4641145807338582e-05,2.8388751098494002e-05,AC092902.4,lncRNA,Up
ENSG00000272626,10.066367224468685,1.6924063553788784,0.39073776325977244,4.331309933444348,1.4822486556340866e-05,2.8725580252128217e-05,AC021146.12,lncRNA,Up
ENSG00000180432,19.612106315216447,1.1691826015480244,0.27019820579343884,4.3271294052997575,1.5106521775390605e-05,2.9250237111171913e-05,CYP8B1,protein_coding,Up
ENSG00000265190,168.54833573294502,-1.4228477926565464,0.32909626226071725,-4.323500312286546,1.535729207210024e-05,2.9713976956584002e-05,ANXA8,protein_coding,Down
ENSG00000101448,13.256204970921846,-1.4935795251569428,0.3460987569399072,-4.315472087685861,1.59262175852603e-05,3.077637093091852e-05,EPPIN,protein_coding,Down
ENSG00000144644,6.532328183065511,-1.1396689751099056,0.2642597044722257,-4.31268542203977,1.612835200579428e-05,3.1148721429090025e-05,GADL1,protein_coding,Down
ENSG00000196090,205.76864695257007,-1.4183510000444157,0.3289223290514445,-4.312115276985592,1.6170008471137904e-05,3.122688563778151e-05,PTPRT,protein_coding,Down
ENSG00000281903,5.029457396888265,1.010795922844834,0.23466466543496523,4.307405722848228,1.6518046204729933e-05,3.1875658867085865e-05,LINC02246,lncRNA,Up
ENSG00000287457,7.526216365387634,1.2917235168175525,0.2999579317504387,4.306348924596035,1.659711890623717e-05,3.20235622709793e-05,AC005821.2,lncRNA,Up
ENSG00000287848,4.826225761965706,1.6780913548662386,0.389804952725265,4.304951343316973,1.670224412290723e-05,3.221791221421448e-05,AL355303.2,lncRNA,Up
ENSG00000125498,7.6380747246962,-1.3717901336037637,0.3186574270738298,-4.304905572735743,1.6705697666965452e-05,3.2221273221026846e-05,KIR2DL1,protein_coding,Down
ENSG00000259162,4.410406642883229,1.2965755661780929,0.3012648159059827,4.303773616175352,1.679132444602562e-05,3.238168975001431e-05,AL355075.5,transcribed_unprocessed_pseudogene,Up
ENSG00000278090,7.063128124086937,1.0702624989577876,0.24894580997756785,4.299178600572661,1.7143228441863636e-05,3.304582850964504e-05,LUNAR1,lncRNA,Up
ENSG00000259810,5.586328264406456,1.1338890247176898,0.2639393829599022,4.296020593826844,1.7389143545098634e-05,3.350027142637719e-05,AC002519.1,lncRNA,Up
ENSG00000131016,3507.8496409586983,-1.0282655295363174,0.23964747250157437,-4.290742225664668,1.7807692754409915e-05,3.427155582643333e-05,AKAP12,protein_coding,Down
ENSG00000269376,9.18989637335977,1.3243000979772794,0.3087242949451527,4.289588217255632,1.7900470129980618e-05,3.44400552551867e-05,AL356740.3,lncRNA,Up
ENSG00000183242,6.845742302630551,1.4226089013268775,0.33177672306506617,4.28785023911362,1.80410657090424e-05,3.470296175851252e-05,WT1-AS,lncRNA,Up
ENSG00000286230,4.4993188336316505,1.0444808696493268,0.24370821910463647,4.285784342795913,1.8209557197822022e-05,3.5011740671277194e-05,AC010327.7,lncRNA,Up
ENSG00000261115,211.7323880529617,1.1674938539077397,0.2724407509100072,4.28531286163349,1.8248220072348764e-05,3.508352021783588e-05,TMEM178B,protein_coding,Up
ENSG00000170091,13.581907550195176,1.4991629201732424,0.3500444770389828,4.282778385348694,1.845739846048989e-05,3.5472749610314e-05,NSG2,protein_coding,Up
ENSG00000280182,5.891321743870192,1.01356723672223,0.2366785787597148,4.282462916727425,1.848359437326846e-05,3.5517917629023486e-05,AC131888.1,TEC,Up
ENSG00000227113,4.435102536005578,1.0326053974016474,0.2412630255712393,4.279998540832122,1.868945387440644e-05,3.5903030426757324e-05,AC073210.1,unprocessed_pseudogene,Up
ENSG00000256039,67.44489428933731,1.051411542892306,0.24566126482247042,4.279923998812427,1.869571457868849e-05,3.5912441247087375e-05,LINC02446,lncRNA,Up
ENSG00000258806,4.94529787618646,1.31902355232662,0.30840643493365366,4.276900229433853,1.895136855635124e-05,3.6384971884308853e-05,OR11H7,polymorphic_pseudogene,Up
ENSG00000259594,3.902789342576941,1.44333015551927,0.33752699737961217,4.276191731993442,1.9011750370647702e-05,3.6490272747214494e-05,AC023034.1,lncRNA,Up
