,ME1,ME2,ME3,ME4,ME5,ME6,ME7
TCGA-78-7147-01A,-10.04726030523886,-3.7053179147180417,3.0824274236105667,2.539043591950247,-9.23442103705631,-9.929644854309275,-13.024897949671285
TCGA-55-6712-01A,6.6079152846150375,3.895455939148504,-5.292574805981859,-5.1765996657183475,-1.0478631581941376,9.33089494918843,-10.74276375662489
TCGA-J2-A4AE-01A,3.490519054403933,1.8170666924729333,9.370729915353877,12.187511723033579,-5.899393599644518,2.858972568368232,12.65127911096926
TCGA-44-A47G-01A,6.6271705562578305,6.154777204658276,4.90114260977082,5.531329265813676,1.0187506961217796,18.064518778041727,0.061005824870722966
TCGA-49-4488-01A,1.3577600768209106,-0.533279924414928,-8.43569938399472,-9.579506476932613,-7.500933791035474,-7.978656786330981,-18.679843014097038
TCGA-86-8280-01A,9.373916260410901,5.443447716213908,3.6279211990743474,3.853847168285127,5.863230868507826,13.229811415121002,16.22977441407304
TCGA-MP-A4TC-01A,-0.4776897625641915,1.0450090143393262,0.9111971449330891,0.77354826510489,7.836587045324614,1.184758883388428,-14.441311983242382
TCGA-44-3396-01A,15.352912091628905,6.015262909056763,0.8589789070132153,0.12309756912592235,6.4096519743393845,14.21852288437319,-11.78442645442497
TCGA-95-A4VN-01A,-5.950094716692538,3.2375189909643924,3.5990920896571357,3.536839025446073,-2.4039615720244814,11.219327969231237,-12.452129832360878
TCGA-91-6828-11A,-12.739254711509277,-6.275870434891576,-4.851892959836399,-1.2454379642906268,2.3206767478593555,9.56246772673637,51.450306111378005
TCGA-93-8067-01A,-2.560721249027223,-3.128967736872102,-1.622857618557866,-3.915511410792592,-5.110084609954874,-19.867864948683945,-15.735781227179103
TCGA-S2-AA1A-01A,16.992383768550006,8.21888628546988,6.322024635490592,6.731863138921847,6.394669233025912,10.625571598634696,17.521105927384834
TCGA-50-5936-11A,-11.772486383157613,-5.087759037888002,-6.190811988013951,-3.354851447181168,6.808634479747991,18.632809299021222,52.2834618698246
TCGA-86-8075-01A,7.338692076453297,0.8272517976491927,-0.24702434240121848,-0.05995584639274515,10.257834294853069,2.3405305622546186,-3.5867965160757964
TCGA-49-6745-01A,-4.198841066851002,0.149814099178583,-9.28760054704198,-10.212053061962184,2.8153831667434766,10.102282828421428,-3.788758330942753
TCGA-69-7978-01A,8.874483535296108,7.365760529145842,-0.6073636515719413,-0.02718105994720213,4.285016818383942,22.055342139044715,-8.986466094686234
TCGA-44-3398-01A,2.896038229433133,-0.013926354769857232,-3.578386602661746,-1.8185486469502594,4.0288478350694295,10.838039653173825,9.197122528687151
TCGA-44-2657-11A,2.2942544238322955,8.124472671486698,-5.909461018913377,-2.0896800073506214,2.3967654801536726,29.665336104317625,33.924320889319944
TCGA-86-8668-01A,6.877826931470798,3.6479099918398026,3.1550335840790322,4.496775437841846,5.323182044865251,4.763945300750037,18.67731497035127
TCGA-49-4510-01A,3.5115324769247165,-3.240140546539833,3.3898528674209074,3.7486164235819883,-3.2756731900415432,-21.28784108893532,10.555006393093247
TCGA-55-8299-01A,-0.6475821274481778,4.929209314016761,0.4228896150804764,1.789598556186948,9.94125644728849,16.974025983432362,5.667350321668803
TCGA-50-5930-01A,15.353462306301905,4.471198216447808,-4.21413740964629,-5.000399687128233,4.22204173826768,-4.006550756145617,-6.986175965438108
TCGA-78-7535-01A,-13.076338336321928,-5.838124625382064,0.9663018389283292,-0.5799229257999522,-7.197525816175699,-9.140600680848625,-18.997202034643088
TCGA-MP-A4TK-01A,10.263898175909244,4.634291169781998,3.691798100917968,3.8788054802268097,9.8240292094513,8.688080163547262,-3.345215267322789
TCGA-62-A46V-01A,-12.938618199371229,-5.701301744417377,6.652677540071933,8.307756758648413,1.9961159267619193,-13.237451109872765,-6.779183067718469
TCGA-93-A4JP-01A,-9.396733695073078,-3.8723526764118708,5.33469039755293,6.829564752329782,5.383885685672838,10.684899933497007,28.8549032232228
TCGA-49-6743-01A,6.347429673980548,1.125971364846078,-4.7934716671083235,-5.417016802599041,5.730351595507394,-3.58976086588011,-16.335468164702508
TCGA-99-8028-01A,13.817596397697926,8.583057118969139,0.47440323320962874,1.431274314551794,5.252343813928493,24.26423987589702,6.846005937732478
TCGA-50-5941-01A,10.140370274096538,6.797888246651817,-7.064462581058327,-7.9784730400592485,1.0309023965689377,19.39028053732165,-4.373145238621438
TCGA-55-6987-01A,15.128530046838089,9.326100940262158,-1.6702603355840622,-0.48960167582034875,-0.7990640157855441,21.814474866084442,-7.2903961758311615
TCGA-86-A4P7-01A,10.603232170046846,4.852687187510022,6.792702353967267,7.773205683487849,4.746041187734768,13.300182346757037,20.64662044156002
TCGA-78-7146-01A,-14.263033721580491,-4.32291783503265,-3.665843580520819,-5.411998498064272,-9.14042374584537,-15.006453208197318,-36.50946399937092
TCGA-86-7711-01A,4.121407080341662,-0.9119172513453218,-5.507433418347578,-7.693072843644052,1.9520069345614386,-1.3952490835653997,-24.607824163389314
TCGA-97-A4M6-01A,-3.2452017838094234,3.75250305225519,6.493895033454659,8.176068338388994,3.4049309878416656,14.830654741265585,10.524902100534092
TCGA-05-4418-01A,12.923226048017602,4.565657535947581,-3.0208565862054164,-4.784434274950371,-4.236880683552411,-1.4918005622928374,-23.772669623987436
TCGA-44-2665-01B,-13.921933772251892,-1.9503947183427164,3.472002522333779,8.914053647101918,6.351645188182667,3.5217601121768594,8.479233663760413
TCGA-MP-A4T4-01A,13.330003381378079,8.268116880517743,4.946088598409042,5.711904640583774,3.6687582228156828,16.166355502292305,-11.160312656562335
TCGA-91-6847-01A,-15.673805902363283,-8.689938677799384,3.4939586396941498,0.6321424336342881,-11.05228763477379,-41.10613445205434,-35.55760951036901
TCGA-55-A4DG-01A,5.6788359110504105,2.892362615317242,10.247012763030913,11.236226855659716,-2.202519582835467,-1.0944191788175222,6.873788597381534
TCGA-86-8055-01A,6.747131530039701,0.9778681739150241,-3.0554647568981608,-3.293662787584749,12.121244331574253,2.1507809883861215,-2.82342858224605
TCGA-53-7813-01A,9.860638478468555,2.288271669391234,3.7352060700701304,4.281159478951742,-8.948110092615694,-20.431360470657655,-22.698630448228823
TCGA-95-7567-01A,9.555276730700642,3.5346169362966546,-4.961897697590299,-8.101314335848068,-2.169916901055873,-6.483085611020191,-20.322018877283305
TCGA-35-3615-01A,-1.7277122074204594,-3.6898722436788836,-0.4740654453949125,-1.130859372084607,-7.561348202735737,-15.823102274086278,-0.08853878075634422
TCGA-44-2655-01A,-2.6338280845949593,-1.1853365281231534,-4.331118052924674,-4.234010805940193,-3.521188550158956,-5.4384565282953234,12.05245919615626
TCGA-O1-A52J-01A,-12.211504276159452,-3.1164892935281485,6.263715575811269,6.077795179030969,-4.197100882951298,5.1441116800254845,6.940432542132053
TCGA-64-5774-01A,8.105648100942755,-0.3838439506926385,-1.2966268275231223,-4.448535830651345,-1.4199985144106764,-27.25044705496492,-28.4001430207987
TCGA-L9-A743-01A,12.474157887865859,7.825987790331607,3.21612290927505,4.115953698542128,2.8632657028357222,15.424369104144228,4.276053645691256
TCGA-05-4250-01A,-3.5398312244001104,-0.12214569440282365,-5.082234112123744,-7.337818495483348,2.1223473993536186,3.424082946493825,-17.78147496722123
TCGA-97-8175-01A,-9.97653475416402,-1.3193039174623997,2.4152361977170753,1.721861113017978,-8.58668938349693,-0.8020723955692218,-17.055149012136095
TCGA-62-8402-01A,-2.899116170789456,2.7011297528220193,3.5883289016710513,2.886093141647574,-9.022914232617055,5.666758554187728,-28.413476310578453
TCGA-50-5044-01A,1.8012994493783716,-0.8641374195235489,-5.462029153967876,-7.14892764922288,-0.529212570374059,-8.7145701104401,-8.629111580444228
TCGA-05-4430-01A,2.5953627340111685,0.3869740026842173,-6.739157914109149,-8.026496308484962,6.908935840500587,5.637138312552772,9.389287031286655
TCGA-55-8510-01A,1.3247977704865086,2.986604873608546,5.3821146258138155,4.804458245065134,2.2750264113262393,16.07576739209074,2.741635174792922
TCGA-05-4420-01A,4.798618827422204,-4.314965230829966,-0.7732240827521372,-2.930696273191202,-3.5022171508370548,-24.48570121908745,-28.276700735315476
TCGA-73-4659-01A,-2.76189944305723,-4.117251984094165,-0.8545905234557821,-2.6724686841878884,3.4582607630604616,-2.507875726187904,-0.7745180352686768
TCGA-55-8097-01A,-0.7579297229701669,-0.10433282317426869,5.811570475380444,8.641661863011091,2.221869455100673,-3.3419698542229206,19.24726955481142
TCGA-50-6673-01A,7.368110080353416,-0.1619781132268224,-7.2552574638397305,-7.929048546163549,3.479038654198815,-5.188414802403451,6.851359379375385
TCGA-J2-A4AG-01A,1.1004392826956435,3.0330636170506273,4.70221222310703,5.628431141292731,1.8854264537276355,7.9284072853933045,10.422533008796934
TCGA-64-5781-01A,8.416352253056802,2.649379578835285,-4.28822683236856,-6.77400464593604,0.1405938004530526,-7.319998269765629,-24.546876455654047
TCGA-MP-A4TE-01A,5.772453097936183,-4.261846079975552,2.024315934387275,-2.092346013015678,-8.880691030148004,-38.8175064503511,-27.329470995445465
TCGA-55-6980-01A,-3.3496937518245518,0.2977422062215643,-2.0455997171863163,-0.6347112983376888,7.948408829267762,8.24901153582578,12.405567932549202
TCGA-44-2668-11A,-5.710402723254704,-3.8650874078851425,-7.361934441644283,-4.945942405726898,4.131760260961568,24.528807165982215,31.291828845459253
TCGA-55-6969-01A,17.203470957174044,9.511851667267067,-1.5295836004596766,-2.832490986720545,6.640108204050772,7.450966738771506,-19.428466566482303
TCGA-55-8091-01A,5.51491404060533,1.2041788178161095,-0.3358896146691336,0.2214125788765397,6.498112386414018,6.496272280623557,7.2855169286393
TCGA-69-8253-01A,0.38394157837795667,-2.5103370067513207,-1.020315173943859,-0.9062375347939471,-7.146369186408959,-18.748170328451668,4.8447049790684
TCGA-55-6982-01A,5.482909046917775,2.2223318987872442,-3.2633194573208133,-4.987367189083158,5.310528858919106,0.5228035034579179,-7.0179819780390655
TCGA-69-7974-01A,-4.592646356197154,2.227435703241146,-0.7217125464538326,-0.3166763480050214,-2.082232777120373,12.619744620234231,-2.4599099832859483
TCGA-44-2662-11A,-13.21209485409364,-4.27246293277288,-7.3128282190605205,-4.717554849917456,9.507042081136563,17.963460956303642,50.95248723234357
TCGA-97-7941-01A,-6.426973185268939,-0.42825054490641234,2.401580916301738,4.33091834183231,2.891980358860138,0.14477408139124867,23.703224138396298
TCGA-MP-A4TD-01A,9.170010041308583,3.2973133081287105,6.0706566933095365,5.548078016937593,8.428398465501934,-4.712359461125175,3.416604783057575
TCGA-75-6214-01A,-15.510979361019096,-6.807420090731802,-1.3802998613927908,-3.438935827961623,-6.137719286439155,-27.079319207430903,-28.327308603181724
TCGA-64-5815-01A,5.35362891462784,0.5314701976621817,-8.892748010466036,-10.544983029469751,9.58471899249801,4.92310057160248,-1.4953144031216064
TCGA-50-5055-01A,11.836793180551924,10.077063967854908,-6.200297482253702,-5.928027239331111,6.716490921188271,22.974490381625355,12.042945156962993
TCGA-49-4494-01A,-3.847047590977041,-2.854920211955057,-10.425154663780447,-13.100482134674873,-8.437977789589727,-12.676372307841376,-23.541467181515195
TCGA-44-3398-11B,-7.175644296738317,-2.5275469329285487,-5.029452660843703,-0.9382503592333367,11.239714856825419,22.40957998638584,52.447040790077324
TCGA-78-7160-01A,-2.8851804768844223,1.8703631306782469,-4.643219055353011,-4.825532019658199,4.835798565583091,12.712869110321806,5.6550033820466865
TCGA-44-7672-01A,16.29324873607979,8.013218614776019,-6.321757260941286,-6.986291344030299,5.857751892876669,13.890497927139757,-5.171239827251837
TCGA-97-A4M1-01A,-10.443311656422226,-4.181329007979705,9.012593910270098,10.032033652405099,0.888720073823904,6.097448632506266,30.123188074073813
TCGA-55-7913-01B,-4.291547235353156,-3.7123146655458634,1.1705147343224713,-0.534702830572357,-12.502812778060937,-26.55672036730959,-35.05541097539217
TCGA-49-4514-01A,1.2629047890860639,0.886692789574047,-5.847938748566666,-9.662716299320666,-10.620587043030062,-18.754022822802913,-24.29986113526401
TCGA-55-6972-11A,-3.9670051616316404,-1.698748102519954,0.9263238764717129,5.046122025020132,6.419412307656574,19.563854509724482,52.61806597441668
TCGA-78-7152-01A,2.6221298975528855,1.32414808596054,-5.260846065471377,-5.6215822199640035,-3.6346089240813435,-5.319936602103211,-3.45000287365765
TCGA-73-4675-01A,-4.752526462363928,-4.45873763671611,1.0520322749153368,-0.007033608545710764,1.1907744439825738,-13.886741061313135,-1.732747653433411
TCGA-05-4426-01A,-11.456841913186423,-4.409100049486867,-0.03215550063401655,1.7473929252709746,-5.52785164414982,-7.664090081746426,-8.139662600618571
TCGA-93-A4JO-01A,5.7700475208355835,5.8213148761667926,9.119097711878403,9.755428833630084,-0.7579792016018785,15.059209971271748,5.8880987599411005
TCGA-67-6216-01A,0.5841530917053567,0.3888631501280641,-0.41943317216712167,2.0682243615283027,-8.634775629002545,1.675615910840422,-5.61382273432434
TCGA-44-6779-01A,-4.462757059013236,1.703848079426,-8.86582426079743,-10.154208348577919,-0.34071329233189734,10.741094172220489,-23.06361330689202
TCGA-95-7039-01A,-7.686153999322501,-3.4517053505130244,-1.9359835469874471,-4.177364561150591,0.5271948930663293,-13.87909576509607,-8.301210901745856
TCGA-64-1681-01A,-3.790633958560834,-1.6422482255389177,-2.558175776654138,-2.867750215936204,1.0627529043466666,-1.911847346736104,14.791974643126355
TCGA-97-8547-01A,-12.948661783419833,-3.7259168052584988,4.410850648583646,5.845306228675731,7.914429548973345,-2.6292672387763854,-5.974295115446907
TCGA-73-4668-01A,6.078704425771578,-2.5296927505331706,-0.4147908203842949,-4.0092391697874294,2.0509132026774846,-20.8379619722012,-13.106047046795098
TCGA-78-7155-01A,-9.382593564602999,-5.6502182117270054,-3.730477898434526,-3.783184594069732,-6.110796250511004,-25.263085919157803,-36.93018119183413
TCGA-78-7154-01A,-11.50495550704178,-5.411575151388573,-5.099472244823937,-8.3055145870712,-3.3851954488240255,-17.767535151572993,-16.0012743719954
TCGA-55-A48X-01A,9.4478126407169,6.621562462240644,6.147105340618184,7.345687074621373,1.8762947193488684,8.50217452254196,9.710985428882747
TCGA-50-6593-01A,-0.3141179234683569,-2.222213342220521,-1.8894590431773772,-1.9493015140988952,7.235844170837206,2.758659960879304,1.1189521315646032
TCGA-55-7283-01A,-8.848403307601137,-4.320063418918679,-6.458796490281305,-7.015367795959841,-3.921692482051664,-4.125398396289033,7.307041896858568
TCGA-55-8506-01A,0.8947546764552139,-1.4153224005711427,2.8150322884145127,-0.3344349204361209,-3.598398602609146,-9.223242243434845,-17.768477879089993
TCGA-97-A4LX-01A,10.31302841115748,10.012413761174209,3.387551502139748,5.823076155460318,5.257241100221992,26.39800869270284,0.9645304899616709
